serial_no,race,education,income,gender,age
0180769,47,01,,2,05
0180787,47,16,128000,1,47
0180787,47,16,124000,2,46
0180787,47,05,000000,2,15
0180787,47,04,,1,14
0180812,37,04,000000,1,26
0180812,37,07,000110,2,27
0180812,37,02,,1,06
0180812,37,02,,2,03
0180818,47,13,060000,2,62
0180829,47,13,058000,1,56
0180829,47,14,060000,2,56
0180829,47,09,003000,2,20
0180829,47,10,001500,2,19
0180852,47,11,010000,2,32
0180852,28,11,000000,1,25
0180852,28,11,001500,1,22
0180931,47,13,000000,1,62
0180948,37,09,000000,1,50
0180951,47,04,000000,2,84
0180962,47,08,000000,1,54
0180962,47,08,000000,2,49
0180962,47,08,000000,1,36
0180962,47,09,000000,2,27
0180962,47,11,000000,2,25
0180962,47,05,000000,2,79
0180975,47,14,026000,2,34
0181002,47,09,030000,1,40
0181002,47,09,020000,2,36
0181002,47,02,,2,09
0181002,47,09,000000,2,81
0181059,47,04,013200,2,47
0181079,47,14,000000,2,80
0181095,47,12,040000,2,51
0181095,47,12,020800,1,30
0181095,47,11,013900,1,22
0181115,47,03,000000,1,85
0181116,01,14,068000,1,51
0181116,01,10,051000,2,47
0181116,01,05,,1,14
0181135,47,13,076000,2,50
0181165,47,14,120000,1,58
0181165,47,13,050000,2,48
0181165,47,09,000000,1,18
0181165,47,05,000000,2,16
0181175,47,09,060000,1,36
0181175,47,09,000000,2,35
0181175,47,05,,1,14
0181175,47,01,,2,04
0181218,37,16,000000,2,63
0181218,37,12,007300,2,38
0181218,37,09,000000,2,18
0181233,37,10,035000,2,36
0181268,47,13,080000,1,56
0181268,47,13,060000,2,54
0181288,47,14,034000,1,52
0181288,47,11,010000,2,46
0181288,47,06,000000,1,16
0181288,47,04,,2,14
0181316,47,13,045000,2,23
0181316,47,14,028000,1,23
0181366,47,09,000000,2,77
0181375,47,11,045000,1,58
0181375,47,11,032000,2,58
0181437,47,11,065000,1,50
0181437,47,11,037500,2,49
0181437,47,07,003100,1,18
0181448,37,09,010000,2,25
0181448,37,07,000000,2,17
0181448,37,11,006700,1,19
0181458,47,13,031000,1,23
0181458,47,11,010000,2,21
0181513,47,12,041000,2,47
0181513,47,11,010000,2,19
0181513,47,06,000000,2,16
0181533,47,09,062000,1,57
0181533,47,09,000000,2,55
0181533,47,11,000000,1,24
0181533,47,01,000000,2,81
0181560,47,10,000000,2,63
0181596,28,14,092000,1,43
0181596,28,14,030000,2,39
0181596,28,03,,2,13
0181596,28,03,,1,10
0181621,47,11,021000,2,64
0181630,47,13,031000,1,40
0181630,47,14,000000,2,39
0181630,47,02,,1,08
0181630,47,01,,1,04
0181638,47,13,125000,1,53
0181638,47,13,050000,2,50
0181704,37,13,000000,2,69
0181704,37,06,018000,2,23
0181704,37,00,,1,01
0181704,37,01,,1,09
0181705,47,09,052000,2,43
0181757,47,09,043000,1,31
0181841,47,09,000000,1,50
0181841,47,09,000000,2,50
0181841,47,11,007700,2,23
0181921,37,09,039000,1,59
0181921,37,10,029000,2,58
0181936,47,13,038600,2,33
0181936,47,11,025000,2,35
0181963,01,09,047000,1,25
0181963,01,00,,2,02
0181963,01,00,,1,00
0181963,01,07,004600,2,21
0181996,47,13,000000,2,60
0182027,47,09,055000,1,51
0182027,47,10,040000,2,52
0182045,47,11,060000,1,51
0182045,47,13,011000,2,49
0182045,47,11,004900,1,20
0182045,47,06,000490,1,16
0182048,37,11,021000,2,30
0182074,37,11,032000,2,32
0182107,37,09,025000,1,37
0182107,37,04,,1,14
0182108,47,14,071000,1,46
0182108,47,11,035000,2,57
0182145,47,09,039400,2,62
0182145,47,13,010000,2,25
0182145,47,01,000000,2,79
0182174,37,11,050000,2,46
0182174,37,10,000600,1,19
0182174,37,09,000000,1,18
0182258,37,12,041500,1,47
0182280,37,08,009300,1,31
0182300,47,14,058000,1,61
0182300,47,09,016000,2,52
0182310,37,09,016800,2,44
0182338,37,03,000000,1,74
0182361,47,09,006500,2,72
0182361,47,14,044400,2,35
0182364,47,13,067000,2,30
0182364,47,14,080000,1,29
0182383,47,09,000000,1,42
0182383,47,08,000000,1,81
0182385,47,10,060000,1,59
0182385,47,09,000000,2,56
0182404,33,04,020000,1,24
0182404,01,01,,2,04
0182404,01,01,,2,06
0182404,01,03,016000,1,24
0182404,01,03,008000,2,17
0182404,47,03,000000,1,16
0182404,47,03,000000,1,17
0182404,01,05,018000,2,28
0182410,47,08,056000,1,40
0182410,47,10,006000,2,42
0182410,47,04,000000,1,15
0182410,47,01,,2,04
0182445,47,04,012000,1,52
0182445,47,08,000000,2,19
0182465,47,14,054000,1,42
0182465,47,13,000000,2,41
0182465,47,02,,1,09
0182465,47,02,,1,07
0182465,47,01,,1,04
0182466,47,09,000000,2,93
0182537,47,09,034700,1,54
0182537,47,09,032000,2,49
0182537,47,07,002100,2,18
0182604,47,11,000500,2,20
0182610,11,15,034000,1,41
0182610,11,10,021000,2,41
0182610,11,05,000000,2,15
0182610,11,04,,1,14
0182610,11,02,,2,10
0182610,11,02,,1,04
0182615,47,09,040000,1,25
0182615,47,13,000000,2,24
0182615,47,12,000000,1,54
0182615,47,10,015600,2,44
0182745,47,14,050000,1,62
0182745,47,12,000000,2,61
0182775,47,12,076000,1,33
0182798,47,15,000000,1,72
0182798,47,15,000000,2,69
0182799,48,09,076000,1,52
0182799,01,09,033500,2,42
0182799,01,11,024000,1,25
0182799,01,10,020000,1,24
0182799,32,09,004000,1,18
0182924,47,13,023400,2,67
0182930,47,11,000000,1,40
0182930,47,13,033000,2,40
0182930,47,03,,1,11
0182930,47,02,,2,07
0182930,47,09,000000,2,73
0183006,47,09,000000,1,68
0183006,47,09,014400,1,37
0183024,01,03,016100,1,52
0183024,01,03,000000,2,49
0183024,01,07,000000,1,24
0183024,01,05,000000,2,17
0183087,47,14,000000,1,74
0183096,47,08,006000,1,27
0183096,47,10,030000,2,26
0183144,47,08,000000,2,86
0183177,47,11,045000,2,35
0183177,47,09,045000,1,27
0183207,47,14,035000,1,63
0183207,47,11,025000,2,57
0183281,47,13,074000,2,54
0183287,37,06,000000,2,76
0183287,37,09,050000,1,40
0183369,47,08,034500,1,60
0183369,47,09,022000,2,56
0183391,37,09,000000,2,65
0183391,37,05,000000,1,74
0183391,37,08,000000,2,25
0183433,47,13,080000,1,32
0183433,47,13,045000,1,30
0183485,47,13,042000,2,49
0183485,47,03,,1,10
0183517,47,16,080000,1,34
0183517,47,15,000000,2,33
0183545,15,15,126000,2,38
0183551,47,12,069000,1,53
0183551,47,13,007000,2,53
0183551,47,04,,2,14
0183577,47,06,000000,1,83
0183584,47,12,091000,1,44
0183584,47,12,020000,2,43
0183584,47,06,000000,2,15
0183584,47,02,,1,09
0183584,47,02,,2,07
0183604,47,13,000000,2,73
0183622,47,09,040000,1,61
0183629,01,06,013000,1,28
0183629,01,00,,2,01
0183629,01,12,010000,2,22
0183629,01,12,027000,2,23
0183652,47,13,000000,1,77
0183652,47,13,000000,2,70
0183675,47,05,000000,2,75
0183685,47,11,000000,1,63
0183685,47,09,000000,2,64
0183685,47,12,000000,1,32
0183747,47,11,317000,2,41
0183747,47,13,075000,1,41
0183747,47,02,,1,10
0183747,47,02,,1,07
0183792,47,11,025000,1,45
0183792,47,11,051000,2,40
0183792,47,06,000000,1,17
0183825,47,09,000000,1,71
0183825,47,09,000000,2,64
0183857,47,09,039000,1,57
0183857,47,09,018300,2,55
0183857,47,09,031800,2,30
0183882,37,09,010000,1,39
0183902,01,09,008600,1,49
0183902,01,03,024000,1,42
0183907,37,07,017500,1,28
0183907,37,03,,1,09
0183907,37,02,,1,04
0183907,37,09,013000,2,29
0183919,48,06,000000,2,71
0183919,47,09,000000,1,43
0183919,47,09,040200,2,39
0183919,47,03,,2,12
0183919,47,02,,1,07
0184006,47,10,000000,1,77
0184006,47,11,063000,1,51
0184006,47,09,000000,1,49
0184021,47,11,029000,1,33
0184027,47,11,067000,1,46
0184027,47,09,000000,2,46
0184027,47,03,,1,12
0184027,47,02,,2,09
0184027,47,02,,2,07
0184152,47,14,000000,2,79
0184207,47,11,000000,2,63
0184288,47,06,000000,2,82
0184325,47,12,029000,2,59
0184325,47,13,125000,1,60
0184355,47,09,025300,2,41
0184389,47,13,043000,1,40
0184389,47,11,055000,2,38
0184389,47,01,,2,07
0184389,47,01,,1,04
0184414,47,07,012100,1,60
0184414,47,09,011200,2,59
0184416,47,13,005000,1,47
0184416,47,09,016000,2,45
0184416,47,09,000000,1,18
0184416,47,04,000000,2,15
0184418,47,10,028800,2,38
0184418,47,02,000000,1,87
0184432,47,07,000000,1,72
0184432,47,09,000000,2,69
0184543,47,04,026500,1,52
0184543,47,10,010000,2,49
0184558,68,08,000000,1,17
0184577,47,09,058000,1,37
0184577,47,13,042000,2,29
0184577,47,00,,1,02
0184607,47,13,038000,2,27
0184613,47,16,077000,2,49
0184613,47,09,045000,1,53
0184613,47,05,005100,2,16
0184632,47,05,000000,2,93
0184672,47,10,042000,1,56
0184685,47,09,035000,1,58
0184685,47,10,030000,1,25
0184685,47,04,000000,1,59
0184724,47,10,000000,1,75
0184724,47,04,000000,2,66
0184724,47,09,020000,1,32
0184742,47,11,045000,1,49
0184742,47,11,016000,2,42
0184742,47,09,005000,1,21
0184742,47,10,005000,2,18
0184743,47,13,000000,1,77
0184808,47,11,000000,1,75
0184808,47,09,000000,2,74
0184832,47,13,000000,2,69
0184832,47,09,002000,1,41
0184832,47,11,036000,1,35
0184859,47,11,036000,1,54
0184883,47,09,030000,1,47
0184932,01,13,098000,2,44
0184932,01,05,000000,1,16
0184932,01,04,,1,13
0184946,47,09,000000,2,93
0184957,38,05,022000,1,35
0184957,01,10,024700,2,30
0184957,01,00,,2,02
0184966,47,11,016000,1,22
0184972,47,16,090000,1,54
0184972,47,10,000000,2,55
0184980,47,11,044000,1,53
0184980,47,06,000000,2,51
0184980,47,05,005400,2,25
0184980,47,01,,2,04
0184980,47,07,011000,1,29
0184988,47,13,317000,1,48
0184988,47,14,016000,2,48
0184988,47,07,005500,2,17
0184988,47,04,,2,14
0184988,47,02,,1,10
0185054,01,13,019000,1,54
0185054,01,02,000000,1,46
0185054,01,08,014000,1,27
0185155,47,05,000000,1,68
0185155,47,06,000000,2,68
0185157,47,09,000000,1,64
0185164,28,13,010000,1,55
0185171,47,06,000000,1,54
0185171,47,09,000000,2,51
0185208,47,13,061000,1,34
0185208,47,11,000000,2,32
0185208,47,02,,2,08
0185208,47,02,,1,06
0185208,47,02,,1,04
0185208,47,00,,2,01
0185211,47,13,090000,2,53
0185211,47,14,100000,1,54
0185211,47,13,030000,2,30
0185327,47,13,047000,1,31
0185327,47,09,031000,2,28
0185462,47,16,069000,1,52
0185462,47,14,025800,2,53
0185462,47,06,000450,2,17
0185462,47,02,,2,08
0185475,47,09,044000,1,42
0185475,47,09,013500,2,47
0185475,47,09,013000,2,23
0185475,47,09,013000,1,23
0185491,47,13,317000,1,54
0185491,47,14,000000,2,53
0185505,37,09,022400,1,30
0185505,37,09,010700,2,20
0185585,47,13,035000,1,35
0185585,47,13,030000,2,37
0185585,47,00,,2,00
0185627,47,13,080000,2,28
0185660,47,11,000000,1,37
0185663,47,16,000000,1,69
0185663,47,16,000000,2,67
0185721,47,09,000000,2,71
0185721,47,10,021000,1,48
0185770,47,13,317000,1,36
0185788,47,14,015000,2,36
0185788,47,13,070000,1,39
0185788,47,02,,1,06
0185788,47,02,,1,04
0185814,47,09,000000,2,87
0185819,47,08,009600,2,62
0185819,47,09,045000,1,58
0185833,47,10,037700,2,38
0185833,47,03,,1,14
0185846,47,09,035000,2,58
0185848,47,06,000000,1,65
0185928,47,07,029000,2,63
0185928,47,09,019400,2,38
0186076,47,09,000000,2,78
0186082,47,10,047800,1,56
0186082,47,10,048000,2,57
0186091,47,05,000000,1,69
0186158,47,09,059000,1,76
0186158,47,08,000000,2,67
0186164,47,09,000000,1,76
0186166,47,05,000000,2,88
0186217,47,13,058000,1,58
0186217,47,14,054000,2,50
0186217,47,04,,1,14
0186217,47,03,,2,11
0186219,47,10,033000,1,25
0186264,47,13,017500,1,45
0186269,48,09,063000,1,64
0186269,48,09,020400,2,61
0186287,47,09,032000,1,44
0186287,47,12,025000,2,40
0186287,47,02,,1,10
0186287,47,00,,1,01
0186287,47,01,,2,05
0186307,47,09,049000,1,36
0186307,47,09,000000,2,40
0186307,47,02,,2,08
0186307,47,02,,2,05
0186322,47,10,000000,2,80
0186370,47,09,000000,2,63
0186370,47,10,000000,1,70
0186420,47,04,042000,1,62
0186420,47,06,000000,2,61
0186420,47,12,014000,2,35
0186420,47,09,014600,1,33
0186420,47,09,024000,1,21
0186420,37,03,,1,13
0186420,37,02,,1,10
0186462,20,09,036000,1,42
0186462,20,11,029000,2,44
0186462,20,11,000000,2,44
0186462,20,09,029000,1,26
0186462,20,11,030000,1,24
0186462,20,11,000000,1,20
0186463,47,09,087000,1,63
0186463,47,09,000000,2,65
0186481,47,13,055000,1,31
0186481,47,13,001800,2,30
0186481,47,02,,2,03
0186481,47,00,,1,02
0186534,47,12,060000,1,37
0186534,47,13,000000,2,38
0186534,47,02,,2,09
0186534,47,02,,1,06
0186544,47,13,000000,2,89
0186577,47,11,002600,1,84
0186577,47,11,000000,2,79
0186590,47,11,000000,1,84
0186590,47,09,000000,2,75
0186590,47,13,052000,2,51
0186595,47,09,000000,1,84
0186612,47,13,024000,2,23
0186612,47,10,005000,1,22
0186614,47,09,035700,1,61
0186614,47,09,004400,2,61
0186634,47,04,000000,1,75
0186634,47,06,000000,2,71
0186657,47,10,045000,1,40
0186657,47,09,000000,2,32
0186657,47,01,,2,04
0186661,37,07,000000,2,71
0186732,47,13,067000,1,64
0186732,47,10,051000,2,57
0186739,47,11,046000,1,23
0186759,47,09,019500,2,32
0186759,47,02,,2,06
0186759,47,11,037500,1,28
0186773,47,04,000000,2,74
0186776,47,10,087000,2,41
0186776,47,09,048400,1,46
0186838,47,11,001500,1,24
0186994,47,13,000000,1,66
0186994,47,13,000000,2,68
0187013,47,14,000000,1,58
0187013,47,15,317000,2,43
0187013,47,02,,2,10
0187013,20,02,,2,04
0187073,47,12,057000,1,42
0187073,47,12,005700,2,43
0187073,47,05,000000,2,15
0187073,47,04,,1,13
0187078,47,13,080000,1,57
0187078,47,09,020000,2,46
0187078,47,13,026000,2,25
0187078,47,11,000000,1,19
0187099,28,13,000000,1,30
0187099,28,13,000000,1,46
0187099,28,13,000000,1,26
0187099,28,14,000000,1,25
0187151,47,13,030000,1,48
0187163,47,09,023000,1,26
0187163,47,09,002000,2,27
0187163,47,00,,2,00
0187200,47,03,007000,1,72
0187200,47,07,000000,2,75
0187271,47,08,000000,1,93
0187271,47,08,000000,2,76
0187378,47,11,016000,1,46
0187378,47,11,012500,2,46
0187378,47,04,,1,14
0187410,47,13,000000,1,46
0187410,47,11,040000,2,47
0187423,47,11,090000,1,39
0187423,47,13,023000,2,35
0187423,47,02,,2,08
0187423,47,02,,2,03
0187489,47,13,057000,1,29
0187489,47,13,055000,2,29
0187510,37,09,022000,2,57
0187510,37,09,000000,1,57
0187513,47,14,006800,2,66
0187584,47,11,062000,1,41
0187584,47,11,030000,2,39
0187584,47,12,022000,2,23
0187598,47,12,033000,2,30
0187598,68,03,,1,12
0187622,01,09,009000,2,56
0187622,01,09,000000,2,49
0187622,01,05,,1,14
0187622,47,09,000000,1,49
0187633,47,11,030000,1,35
0187635,47,13,022000,1,40
0187652,47,13,057000,1,32
0187652,47,13,022000,2,31
0187652,47,00,,2,01
0187655,47,12,064000,1,40
0187655,47,13,128000,1,45
0187728,47,06,000000,2,65
0187759,47,09,000000,1,80
0187759,47,04,000000,2,81
0187783,47,14,154000,1,55
0187783,47,13,018700,2,55
0187801,37,06,013000,1,39
0187828,47,09,000000,2,69
0187828,47,13,040000,2,42
0187836,47,13,100000,1,32
0187836,47,13,002500,2,30
0187836,47,01,,2,03
0187836,47,00,,1,01
0187867,47,09,000000,1,81
0187867,47,08,000000,2,77
0187915,47,12,011000,2,63
0187915,47,13,053000,2,26
0187981,47,13,002600,2,36
0187981,47,09,076000,1,38
0187981,47,02,,1,07
0187981,47,02,,1,05
0187981,47,00,,2,02
0188029,37,08,009000,2,43
0188029,37,05,,1,14
0188029,37,00,,2,00
0188040,47,13,000000,1,86
0188040,47,10,000000,2,78
0188062,01,09,027000,2,54
0188062,01,10,021000,2,61
0188074,47,04,057000,1,47
0188074,47,12,000000,2,43
0188074,47,04,000700,1,18
0188074,47,04,,2,13
0188093,47,09,054000,1,52
0188093,47,09,009000,2,48
0188093,47,04,000000,1,15
0188109,47,13,034000,1,40
0188146,47,14,050000,2,29
0188146,47,14,080000,1,30
0188146,47,00,,1,00
0188216,47,07,000000,1,40
0188216,47,11,000000,2,47
0188216,47,09,015500,2,74
0188319,47,13,060000,1,30
0188367,20,10,030000,1,29
0188367,20,09,005000,2,28
0188367,20,00,,1,02
0188367,20,13,027000,1,25
0188367,20,08,025000,1,33
0188367,20,12,045000,1,32
0188421,47,09,000000,2,85
0188432,01,02,004000,1,26
0188432,01,03,010000,1,28
0188492,47,09,000000,2,81
0188538,47,14,078000,2,30
0188538,47,14,120000,1,33
0188559,47,06,000000,1,75
0188559,47,11,000000,2,82
0188565,47,10,149000,1,34
0188628,48,03,000000,1,39
0188637,47,13,000000,2,82
0188651,47,10,000000,2,66
0188651,47,04,000000,1,77
0188651,47,04,,1,13
0188651,47,03,,1,10
0188721,47,09,015000,1,31
0188721,47,13,030000,2,29
0188725,47,13,000000,1,64
0188725,47,09,020000,2,60
0188725,47,08,000000,2,82
0188727,47,08,050000,1,51
0188727,47,13,075000,2,44
0188748,47,13,065000,1,46
0188748,47,13,020000,2,44
0188748,47,07,008000,1,17
0188748,47,04,,2,14
0188761,47,13,110000,2,41
0188761,47,02,,2,08
0188761,47,01,,1,04
0188777,47,01,,2,06
0188782,47,09,317000,1,62
0188782,47,09,019500,2,63
0188820,47,11,060000,1,65
0188820,47,09,065000,2,63
0188843,47,13,130000,1,52
0188869,47,12,000480,1,38
0188907,47,08,000000,2,27
0188907,47,08,000000,1,26
0188948,48,08,035000,1,45
0188948,47,09,002400,2,33
0188960,47,13,035000,1,36
0188960,47,12,000000,2,35
0188960,47,01,,2,07
0188960,47,01,,1,04
0188972,47,05,000000,1,18
0188988,47,11,052000,1,51
0188988,47,12,001600,2,57
0188988,47,09,014000,1,17
0188988,47,04,,2,13
0188996,47,13,059000,1,37
0189000,47,12,033000,1,42
0189000,47,11,033000,2,45
0189000,47,02,,1,08
0189001,47,12,000000,1,75
0189004,47,09,052000,2,50
0189004,47,11,006400,1,21
0189030,47,13,000000,2,58
0189156,28,14,046000,1,34
0189156,28,13,087000,2,33
0189156,28,00,,2,01
0189156,28,00,,2,00
0189156,28,12,000000,2,61
0189213,47,13,032000,2,27
0189236,01,09,020000,1,33
0189236,01,07,000000,2,37
0189243,47,09,000000,1,77
0189243,47,09,000000,2,74
0189339,37,09,031400,1,55
0189339,37,09,000000,2,19
0189339,37,09,000000,1,18
0189339,37,07,000000,2,17
0189339,37,10,034500,2,41
0189363,47,14,062000,1,57
0189363,47,14,062000,2,52
0189421,47,09,001700,1,24
0189421,47,00,,2,01
0189421,47,04,025000,2,46
0189421,47,04,000000,2,17
0189479,37,04,000000,1,78
0189501,47,06,000000,1,93
0189560,47,09,000000,2,78
0189565,47,08,045000,1,44
0189565,47,09,000000,2,40
0189565,47,03,,2,12
0189565,47,01,,1,05
0189568,47,09,031500,2,66
0189568,47,11,030000,1,30
0189597,47,11,042000,2,33
0189597,47,09,056000,1,34
0189597,47,01,,1,03
0189662,47,13,056000,1,56
0189662,47,11,050000,2,57
0189662,47,09,030000,2,26
0189736,47,11,006400,1,19
0189747,47,11,045000,1,29
0189747,47,07,015000,2,38
0189747,47,01,,1,03
0189750,47,09,037000,1,50
0189750,47,12,044600,2,48
0189750,47,12,031900,1,23
0189750,47,07,002200,2,18
0189800,47,11,045000,1,32
0189822,47,09,000000,2,78
0189822,47,12,036000,2,44
0189822,47,10,012000,2,23
0189822,47,11,011000,2,21
0189822,47,07,009000,1,19
0189836,47,02,035000,1,63
0189836,47,09,000000,2,60
0189836,47,07,000000,2,84
0189861,47,09,000000,1,49
0189861,47,08,017000,2,44
0189861,47,08,000000,2,22
0189861,47,09,000000,1,18
0189861,47,00,,1,02
0189872,11,14,000000,1,46
0189872,11,13,000000,2,47
0189872,11,07,000000,1,18
0189872,11,07,000000,1,17
0189872,11,09,000000,1,17
0189890,47,10,000000,1,31
0189890,47,04,002300,1,46
0189890,47,07,014000,2,31
0189905,47,06,030000,1,37
0189935,37,13,095000,1,53
0189935,37,12,046000,2,48
0189998,47,09,039500,1,51
0189998,47,11,000000,2,49
0189998,47,04,,2,14
0190004,47,14,007300,1,50
0190004,47,09,032000,2,58
0190004,47,06,000000,1,17
0190006,47,11,070000,1,40
0190006,47,14,030000,2,41
0190006,47,02,,2,07
0190006,47,00,,1,01
0190015,01,09,000000,2,30
0190015,01,03,,2,11
0190015,01,02,,1,10
0190015,01,02,,1,09
0190015,01,09,012000,1,34
0190035,47,14,317000,1,54
0190035,47,12,000000,2,59
0190057,47,01,032000,1,62
0190057,47,06,010600,2,38
0190057,47,09,006700,2,18
0190057,47,05,000000,2,15
0190057,47,04,,2,12
0190057,47,03,000000,1,49
0190133,47,03,000000,1,84
0190133,47,03,000000,2,78
0190195,01,09,018200,2,43
0190195,38,02,,1,08
0190226,47,13,000000,2,86
0190252,47,11,024000,2,54
0190252,47,09,028000,1,34
0190252,47,06,024000,1,28
0190252,47,00,,1,02
0190252,47,00,,1,00
0190252,47,09,000000,2,28
0190290,47,09,075000,1,52
0190290,47,09,027300,2,49
0190290,47,12,003000,2,21
0190303,47,11,000000,2,60
0190309,47,10,030000,1,78
0190309,47,13,000000,2,73
0190309,47,16,000000,1,46
0190331,01,09,010000,2,38
0190331,01,08,000940,2,17
0190331,01,01,,1,06
0190331,01,06,042000,1,34
0190337,47,10,000000,1,28
0190340,28,13,030000,1,45
0190340,28,13,006000,2,45
0190367,47,11,038000,1,56
0190367,47,11,048000,2,55
0190383,47,11,050000,1,57
0190383,47,13,008000,2,48
0190383,47,06,002000,2,17
0190383,47,04,,2,13
0190394,47,08,016800,2,46
0190394,47,07,045000,1,36
0190395,47,12,000000,2,42
0190395,47,07,000000,1,71
0190430,47,09,042000,1,50
0190430,47,09,009000,1,20
0190430,47,10,038000,1,51
0190448,47,15,085000,1,53
0190448,47,09,029000,2,50
0190530,20,06,029900,1,57
0190530,20,06,010500,2,43
0190530,20,09,004400,2,21
0190530,20,07,000780,1,19
0190530,20,09,007900,1,19
0190541,20,15,045000,1,28
0190573,47,09,000000,2,68
0190573,47,09,040000,1,42
0190584,47,13,007200,1,34
0190584,47,09,065000,2,33
0190584,47,00,,2,02
0190584,47,02,,2,09
0190600,47,09,076000,1,57
0190600,47,10,026000,2,56
0190617,47,10,008600,1,56
0190617,47,09,029000,2,56
0190617,47,04,000000,2,88
0190664,47,05,000000,2,85
0190744,01,06,035100,1,38
0190744,01,11,000000,2,41
0190744,01,09,000000,2,17
0190744,01,03,,1,13
0190744,01,02,,2,07
0190778,47,11,042000,1,24
0190778,47,11,000000,2,23
0190778,47,00,,1,02
0190778,47,00,,2,00
0190821,47,04,000000,1,81
0190821,47,06,000000,2,80
0190879,47,11,035000,2,42
0190879,47,13,007000,1,36
0190879,47,01,,1,03
0190946,37,11,030000,1,23
0190946,37,09,010600,2,22
0190977,47,13,159000,1,49
0190977,47,15,016500,2,50
0190977,47,05,000000,2,16
0191003,37,13,084000,1,37
0191003,37,14,005600,2,36
0191003,37,00,,1,01
0191042,47,12,040000,1,40
0191042,47,14,036000,2,44
0191042,47,04,,2,13
0191042,47,03,,1,11
0191042,47,02,,2,07
0191077,47,14,140000,1,55
0191077,47,13,050000,2,53
0191101,47,14,060000,2,43
0191101,47,13,020000,1,49
0191258,47,12,037000,1,41
0191258,47,13,025000,2,36
0191258,47,02,,2,08
0191258,47,02,,2,07
0191451,37,10,016400,2,22
0191451,37,00,,1,01
0191451,37,09,024000,2,39
0191479,48,04,040000,1,61
0191479,48,04,000000,2,60
0191479,47,09,017000,2,26
0191496,47,10,060000,1,49
0191496,47,13,021000,2,45
0191496,47,04,,1,14
0191502,37,09,001200,1,18
0191515,28,14,096000,2,65
0191578,47,12,039100,1,38
0191578,47,10,008700,2,35
0191578,47,00,,1,02
0191578,47,00,,1,00
0191583,47,10,025000,2,29
0191583,47,09,020000,1,29
0191583,47,00,,1,01
0191630,37,09,035000,2,31
0191630,37,11,015000,1,28
0191630,37,03,,2,10
0191630,37,02,,1,05
0191699,47,13,317000,1,43
0191699,47,13,000000,2,46
0191699,47,02,,1,10
0191699,47,02,,2,08
0191759,47,13,120000,1,41
0191759,47,13,000000,2,38
0191759,47,02,,1,09
0191759,47,02,,2,06
0191759,47,00,,2,02
0191764,47,13,030000,2,27
0191764,47,00,,2,00
0191764,47,13,120000,2,36
0191818,47,11,000000,1,78
0191818,47,09,000000,2,77
0191827,47,09,000000,2,64
0191898,47,11,000000,1,66
0191913,47,12,060000,1,54
0191923,47,04,000000,2,82
0191937,37,09,021000,1,30
0191937,47,11,013400,2,33
0191937,37,01,,1,03
0191937,37,02,,1,08
0192040,47,13,030000,1,29
0192040,15,13,043500,2,27
0192040,59,00,,1,01
0192040,59,00,,2,00
0192072,47,14,068000,1,57
0192072,47,14,060000,2,56
0192097,28,06,000000,1,41
0192097,28,06,014000,2,35
0192097,28,02,,1,09
0192105,47,11,044700,1,41
0192105,47,11,052000,2,42
0192105,47,00,,1,02
0192107,47,09,016900,1,45
0192107,47,12,068000,2,45
0192107,47,09,000000,2,67
0192110,47,13,092000,2,39
0192156,37,05,317000,1,46
0192156,37,10,000000,2,40
0192156,37,02,,1,10
0192156,37,00,,2,02
0192156,37,00,,2,02
0192167,47,13,000000,1,53
0192167,47,13,014700,2,54
0192167,47,05,000000,2,15
0192185,47,13,142000,1,54
0192185,47,13,078000,2,38
0192185,47,02,,2,09
0192185,47,02,,1,07
0192199,47,13,045000,1,55
0192199,47,12,040000,2,55
0192220,47,07,000000,1,79
0192220,47,07,000000,2,73
0192220,47,09,023000,2,49
0192224,47,04,055000,1,44
0192240,47,09,000000,2,88
0192350,47,13,065000,2,28
0192350,68,02,,2,08
0192350,47,13,065000,1,32
0192378,01,06,043000,1,53
0192378,47,08,000000,2,49
0192378,48,06,000000,2,22
0192378,48,02,,1,05
0192378,48,00,,1,02
0192387,47,10,032700,2,32
0192467,47,09,004500,1,25
0192467,47,02,,1,09
0192467,47,02,,2,04
0192467,47,00,,2,02
0192467,47,06,010600,2,25
0192477,47,13,000000,2,93
0192484,47,10,024000,1,34
0192484,47,09,023000,2,33
0192484,47,01,,2,04
0192485,47,05,000000,2,79
0192514,47,09,028600,1,48
0192514,47,11,015600,2,37
0192514,47,06,000000,1,17
0192514,47,04,,1,12
0192556,47,04,003900,2,80
0192570,47,09,005600,1,72
0192570,47,09,000000,2,61
0192593,47,10,000000,1,54
0192593,47,09,026000,2,45
0192593,47,09,000000,2,18
0192665,47,16,102000,2,57
0192665,47,11,317000,1,58
0192751,47,09,000000,1,64
0192761,37,09,015800,2,42
0192881,47,16,049200,1,76
0192881,47,16,000000,2,75
0192942,47,07,035000,1,42
0192942,47,09,020000,2,48
0192942,47,10,000000,2,19
0192942,47,05,000000,1,15
0192942,47,01,000000,2,75
0192942,47,01,000000,1,75
0192961,47,13,070000,1,40
0192961,47,13,068000,2,40
0192961,47,03,,1,13
0192961,47,02,,1,09
0192967,47,09,048000,1,42
0192967,47,09,000000,2,41
0192967,47,04,,2,14
0192967,47,03,,2,11
0192967,47,02,,1,09
0192967,47,00,,2,02
0192990,12,13,317000,1,47
