serial_no,race,education,income,gender,age
0241797,01,01,,1,04
0241797,01,04,016000,1,25
0241797,01,05,000000,1,16
0241819,71,10,030000,1,40
0241819,02,01,,2,13
0241819,47,01,,1,09
0241819,47,06,000000,1,16
0241819,01,10,030000,2,40
0241961,47,13,000000,1,61
0241961,47,13,000000,2,60
0241985,47,12,042000,1,22
0241985,47,10,062000,2,28
0242040,47,04,000000,1,59
0242040,47,04,000000,2,56
0242040,47,04,000000,2,15
0242049,47,09,000000,2,80
0242203,47,11,009000,1,49
0242203,47,03,000000,2,46
0242291,01,03,024500,1,33
0242291,01,05,004500,2,28
0242291,01,02,,1,09
0242291,01,01,,1,05
0242291,01,04,,2,14
0242291,01,04,,2,13
0242298,47,13,052000,1,56
0242302,01,09,008000,1,35
0242302,01,02,003700,2,30
0242302,01,00,,2,02
0242317,47,08,050000,1,34
0242317,47,13,020000,2,35
0242317,47,02,,2,10
0242317,47,00,,1,02
0242317,47,02,,1,08
0242428,47,12,044400,1,42
0242428,47,13,000000,2,39
0242428,47,04,000000,2,15
0242428,47,03,,2,12
0242428,47,02,,1,07
0242428,47,00,,1,01
0242494,47,10,035000,1,59
0242494,47,12,000000,2,54
0242539,47,13,075000,1,32
0242539,47,11,000000,2,34
0242539,47,06,000000,2,16
0242539,47,02,,2,04
0242539,47,00,,1,02
0242573,47,11,000000,1,40
0242573,47,09,028000,2,39
0242573,47,06,015000,1,17
0242577,47,13,050000,2,62
0242577,47,09,000000,1,64
0242678,47,09,000000,2,86
0242707,47,13,014000,2,46
0242916,47,09,000000,2,74
0242916,47,09,027800,2,52
0242919,47,12,045900,1,43
0242919,47,09,043300,2,35
0243029,47,09,000000,2,86
0243095,47,05,026000,1,46
0243095,47,10,004000,1,18
0243095,47,07,000000,1,15
0243155,47,13,000000,1,40
0243172,32,06,002400,1,24
0243178,47,14,052000,1,39
0243178,47,13,032500,2,31
0243178,47,02,,1,04
0243260,47,12,003300,2,68
0243331,47,11,022000,1,47
0243331,47,09,005200,2,18
0243333,47,13,035000,1,37
0243333,47,11,045000,2,46
0243333,47,03,,2,11
0243333,47,02,,1,10
0243458,32,11,024000,2,31
0243458,32,10,014000,1,36
0243458,32,04,,1,13
0243458,32,09,022000,1,46
0243535,47,11,030500,1,45
0243535,47,09,024500,2,48
0243602,47,09,058000,1,41
0243602,47,14,025000,2,44
0243623,47,10,036000,1,41
0243623,47,11,035000,2,40
0243737,47,11,027400,1,34
0243737,47,14,034100,2,32
0243741,47,13,022000,2,54
0243898,32,09,026500,1,49
0243898,47,09,007000,2,44
0243898,47,07,000000,2,51
0243898,47,09,025300,1,44
0243898,47,04,000000,2,15
0244009,47,11,026600,2,47
0244049,47,13,000000,2,93
0244074,47,09,003600,1,65
0244074,47,09,000000,2,63
0244108,47,13,080000,1,54
0244108,47,10,006000,2,44
0244187,47,09,000000,2,71
0244236,47,13,000000,1,67
0244236,47,16,026800,2,59
0244304,47,13,002600,1,34
0244304,47,13,029300,2,32
0244446,47,12,054000,1,33
0244446,47,13,004800,2,33
0244446,47,02,,1,06
0244446,47,01,,1,03
0244446,47,00,,1,00
0244480,47,13,050000,1,40
0244480,47,09,016000,2,50
0244480,47,10,010000,1,25
0244685,47,09,000000,1,74
0244771,47,09,015000,1,21
0244771,47,03,015000,1,49
0244771,47,03,011000,1,55
0244771,47,03,002200,1,21
0244771,47,03,008000,1,22
0244879,47,03,000000,2,75
0244879,47,11,018000,2,40
0244923,47,04,000000,2,93
0244999,47,13,000000,1,51
0245043,47,11,028500,1,42
0245043,47,11,031200,2,42
0245043,47,03,,2,12
0245043,47,02,,2,09
0245175,47,11,018000,2,30
0245175,47,15,036000,2,28
0245224,10,11,084000,1,49
0245224,10,10,027300,2,44
0245224,10,06,000000,1,16
0245236,47,14,050000,1,55
0245236,47,14,091000,2,51
0245277,47,13,012000,2,23
0245277,47,11,009000,1,26
0245347,47,11,000000,2,51
0245347,01,09,000000,1,57
0245347,56,14,007000,2,27
0245466,47,09,309000,2,63
0245623,66,08,040000,1,43
0245623,47,09,006000,2,42
0245623,66,07,000000,1,19
0245623,66,02,,2,09
0245631,47,09,007000,1,58
0245695,47,09,046700,1,43
0245742,47,09,000000,2,70
0245748,47,11,000000,1,63
0245748,47,09,000000,1,60
0245792,47,12,000000,1,58
0245792,47,11,000000,2,56
0245829,47,13,063000,1,39
0245829,47,13,020000,2,40
0245829,47,03,,2,13
0245829,47,02,,1,11
0245829,47,02,,1,09
0245937,47,09,024000,1,22
0245937,47,11,015000,2,21
0245968,47,09,000000,2,74
0245975,47,12,047500,1,49
0245975,47,12,036800,2,50
0246044,47,12,050000,2,45
0246044,47,09,020000,2,21
0246044,47,01,,1,03
0246105,47,09,000000,1,67
0246105,47,09,000000,2,69
0246233,47,08,000000,1,74
0246233,47,11,000000,2,67
0246233,47,11,012000,2,19
0246268,47,11,000000,1,21
0246268,47,09,003700,1,21
0246268,47,09,003600,1,21
0246386,47,06,000000,1,27
0246386,47,06,000000,2,20
0246386,47,01,,2,03
0246386,47,00,,2,01
0246386,47,00,,1,00
0246464,32,09,012000,1,51
0246464,47,11,013000,2,53
0246464,47,09,028500,1,31
0246464,47,08,005400,2,46
0246464,66,06,000000,1,16
0246464,32,09,001600,2,32
0246479,47,14,000000,2,57
0246514,47,11,005000,2,20
0246548,47,10,072000,1,43
0246548,47,11,036000,2,39
0246558,37,11,003200,1,41
0246723,48,02,000000,1,69
0246723,48,02,000000,2,68
0246723,48,09,014300,2,21
0246729,47,12,019000,1,25
0246729,47,11,016700,2,25
0246729,47,00,,2,01
0246735,47,09,029300,1,31
0246735,47,11,033000,2,30
0246735,47,01,,2,03
0246735,47,00,,1,00
0246836,47,11,075000,1,47
0246836,47,11,000000,2,46
0246836,47,11,005900,2,26
0246836,47,01,,1,06
0246866,47,13,008600,1,64
0246866,47,09,000000,2,57
0246866,47,04,000000,2,89
0246892,47,11,013200,2,24
0246944,47,09,048000,1,64
0247033,47,11,021000,2,35
0247033,47,13,016800,2,32
0247239,47,11,000000,2,19
0247239,47,11,006500,2,20
0247239,47,11,000000,2,20
0247239,47,11,003000,2,20
0247291,47,03,000000,1,82
0247291,47,09,031000,1,43
0247376,47,07,022000,1,23
0247485,47,07,060000,1,29
0247485,47,09,012000,2,28
0247485,47,01,,2,03
0247485,47,00,,2,01
0247611,47,13,048400,1,44
0247611,47,11,000560,2,43
0247611,47,03,,1,13
0247611,47,02,,2,11
0247616,47,09,069000,1,47
0247616,47,13,045300,2,45
0247627,47,09,043300,1,48
0247627,47,09,020000,2,37
0247627,47,05,000000,1,16
0247627,47,04,,1,14
0247627,47,03,,2,12
0247693,47,09,000000,1,66
0247693,47,10,000000,2,66
0247693,47,07,012600,2,39
0247693,32,03,,1,12
0247717,47,10,000000,2,75
0247899,47,04,000000,2,28
0247899,47,03,,1,11
0247899,47,02,,1,08
0247899,47,02,,1,07
0248002,47,05,000000,1,15
0248055,47,10,000000,2,82
0248070,47,08,025500,1,45
0248070,47,08,000000,2,41
0248070,47,03,,1,11
0248070,47,02,,2,08
0248070,47,04,,2,14
0248209,47,09,000000,2,45
0248250,47,12,016500,2,67
0248350,47,12,000000,2,73
0248350,47,10,000000,1,84
0248357,47,13,036000,1,33
0248357,47,13,032600,2,31
0248474,47,10,000000,1,58
0248474,47,09,000000,2,55
0248554,47,11,051000,1,38
0248554,47,13,041000,1,41
0248576,47,13,048000,1,25
0248576,47,13,032500,2,25
0248614,47,07,003000,2,18
0248614,47,09,010000,1,18
0248772,47,13,050000,1,60
0248772,47,11,000000,2,58
0248811,47,06,000000,2,85
0248839,47,09,000830,1,31
0248839,47,09,000000,2,28
0248839,47,02,,2,06
0248839,47,02,,2,04
0248839,47,00,,2,00
0248841,47,06,000000,1,41
0248841,47,09,000000,2,30
0248841,47,02,,2,03
0248841,47,00,,1,02
0248862,47,11,000000,2,72
0249178,47,11,000000,2,59
0249178,47,09,000000,1,77
0249178,47,13,000000,2,36
0249203,47,13,050000,1,30
0249333,47,08,000000,2,93
0249629,47,13,000000,1,75
0249629,47,13,000000,2,76
0249673,47,13,000000,1,54
0249673,47,09,033000,2,53
0249685,47,11,000000,1,68
0249685,47,10,000000,2,64
0249799,47,13,000000,1,68
0249799,47,13,000000,2,70
0249872,47,09,047500,1,53
0249872,47,09,015000,2,48
0249969,47,13,063000,1,45
0249969,47,14,046000,2,44
0249969,47,02,,1,08
0250037,47,13,048300,1,49
0250037,47,11,040000,2,49
0250105,47,15,063000,1,51
0250105,47,13,008500,2,49
0250105,47,13,000000,2,23
0250105,47,10,000000,1,19
0250110,47,13,007000,1,22
0250167,01,06,039000,1,42
0250167,66,09,000600,2,37
0250167,48,04,,1,14
0250167,01,02,,1,11
0250167,01,02,,1,10
0250167,47,07,000850,2,16
0250312,47,04,000000,1,85
0250312,47,08,000000,2,77
0250358,47,11,038000,1,53
0250358,47,08,028000,2,52
0250419,47,09,000000,1,69
0250419,47,09,000000,2,66
0250451,47,01,000000,1,82
0250451,47,10,000000,2,78
0250506,47,08,035500,2,34
0250506,47,04,,2,14
0250506,47,08,011700,1,32
0250708,47,13,051000,2,47
0250714,47,11,000000,1,81
0250721,20,13,021900,2,46
0250803,47,09,031600,1,51
0250803,47,07,000000,2,47
0250803,47,09,008400,2,24
0250963,47,14,004500,2,30
0250963,47,11,041500,1,34
0250975,47,13,040000,2,45
0250975,47,11,016000,1,20
0250975,47,06,000000,2,19
0251001,47,11,012000,1,23
0251130,47,10,000000,2,87
0251159,47,13,045000,2,33
0251215,47,08,013400,1,67
0251215,47,09,000000,2,62
0251264,47,09,009000,1,64
0251264,47,09,008300,2,54
0251334,47,12,037000,1,37
0251553,47,09,000000,1,38
0251553,47,09,033000,2,33
0251553,47,09,000000,2,65
0251586,47,11,063000,1,44
0251586,47,13,042000,2,47
0251586,47,09,000000,2,73
0251587,47,13,000000,1,43
0251587,47,03,,1,13
0251594,47,11,000000,2,21
0251594,47,11,001800,2,21
0251609,47,10,000000,2,82
0251609,47,13,024000,1,50
0251815,47,12,042000,1,33
0251815,47,13,017000,2,33
0251815,47,01,,1,04
0251815,47,00,,2,00
0251821,47,13,110000,1,37
0251821,47,09,000000,2,36
0251821,47,04,,1,14
0251821,47,03,,2,12
0251910,47,09,050000,1,44
0251910,47,13,027300,2,44
0251910,47,06,000000,2,16
0251913,47,06,000500,2,59
0251913,47,06,032900,1,60
0252119,47,07,024000,1,31
0252119,47,09,005000,2,31
0252119,47,02,,2,09
0252119,47,02,,1,08
0252119,47,02,,1,06
0252119,47,01,,1,05
0252119,47,01,,1,03
0252336,47,08,000000,2,64
0252336,47,09,014600,2,29
0252336,47,02,,1,10
0252336,47,00,,2,02
0252366,47,12,000000,1,78
0252366,47,09,000000,2,76
0252381,47,11,000000,1,80
0252381,47,12,000000,2,77
0252465,47,09,000000,2,88
0252484,47,04,000000,1,65
0252484,47,09,000000,2,63
0252493,47,14,094000,1,58
0252493,47,06,000000,2,16
0252493,47,09,000000,2,45
0252577,47,11,012000,2,37
0252577,47,01,,2,03
0252577,47,00,,1,02
0252608,47,09,040000,1,46
0252608,32,09,000000,2,45
0252715,47,06,000100,1,38
0252811,47,08,037000,1,46
0252811,57,09,042000,2,43
0252813,47,11,000000,1,52
0252813,47,02,,2,09
0252813,47,02,,2,09
0252813,47,02,,2,06
0252922,47,14,008800,1,60
0252922,47,14,007200,2,61
0252941,47,10,000000,2,79
0252941,47,10,032000,1,28
0252941,68,02,,2,08
0253068,47,08,000000,2,74
0253068,47,06,009000,1,46
0253068,47,06,000000,1,74
0253200,47,10,000000,2,60
0253212,47,06,000000,1,93
0253212,47,05,000000,2,71
0253344,47,14,058000,1,41
0253344,47,11,002700,2,35
0253344,47,02,,1,08
0253344,47,01,,1,03
0253401,47,10,000000,1,79
0253401,47,09,000000,2,71
0253532,47,09,042000,1,44
0253532,47,11,030000,2,38
0253532,47,04,,1,14
0253721,47,04,309000,1,45
0253721,47,09,075000,2,40
0253721,47,06,002800,2,16
0253721,47,04,,2,14
0253721,47,02,,1,10
0253721,47,02,,2,05
0253847,47,08,035000,1,45
0253847,47,11,000000,2,43
0253847,47,03,,2,11
0253847,47,01,,1,10
0253849,47,13,000000,1,89
0253849,47,06,000000,2,79
0253977,47,13,026000,2,38
0253977,47,11,019500,1,43
0253989,47,09,008000,2,66
0254057,47,09,018600,1,42
0254057,47,09,034000,2,39
0254063,47,09,000000,2,47
0254087,47,09,000000,1,71
0254165,47,04,005800,1,74
0254315,47,09,000000,1,63
0254315,47,09,020000,2,58
0254409,47,14,060000,2,48
0254451,66,09,000000,1,68
0254451,47,11,000000,2,58
0254451,47,05,005000,1,17
0254451,47,04,000000,2,16
0254451,47,03,,2,11
0254659,47,12,022000,2,22
0254659,71,00,,1,00
0254659,42,12,021000,1,25
0254714,47,10,029200,1,32
0254714,47,12,014400,2,32
0254714,47,01,,2,04
0254856,47,01,000000,1,49
0254856,47,01,000000,1,38
0254856,47,01,000000,2,31
0254856,47,06,000000,1,19
0254856,47,01,000000,1,37
0254871,47,12,000570,1,23
0254994,47,12,100000,1,46
0254994,47,11,000000,2,46
0254994,47,07,001500,2,18
0254994,47,05,000000,1,16
0254994,47,03,,2,12
0254994,47,11,000000,1,54
0255000,47,12,033000,1,31
0255000,47,11,023000,1,24
0255013,47,10,034000,1,43
0255013,47,08,032000,2,48
0255065,47,13,070000,1,38
0255065,47,10,017000,2,33
0255065,47,02,,1,09
0255065,47,02,,2,07
0255137,47,10,055000,1,63
0255137,47,09,000000,2,56
0255188,47,07,010900,2,57
0255188,47,11,018000,1,59
0255188,47,11,006000,2,35
0255553,32,08,000000,1,62
0255558,47,12,000000,1,62
0255558,47,11,000000,2,59
0255585,47,10,036300,1,36
0255585,47,11,044100,2,32
0255585,47,05,000000,2,16
0255585,47,02,,2,10
0255585,47,11,000000,2,56
0255601,47,13,042000,1,30
0255601,47,12,000000,2,28
0255601,47,03,,2,12
0255601,47,02,,1,10
0255601,47,02,,1,07
0255601,47,02,,1,07
0255601,47,00,,1,02
0255601,47,14,030000,2,50
0255783,47,09,003400,1,63
0255783,47,15,000000,2,54
0255784,47,04,000000,1,68
0255995,47,11,052000,1,64
0256098,47,07,074000,1,68
0256098,47,07,001700,1,39
0256217,47,11,309000,1,56
0256217,47,14,000000,2,35
0256316,47,09,000000,2,67
0256324,37,15,076000,1,41
0256538,47,13,034400,2,27
0256538,47,13,033000,1,27
0256606,47,10,003000,1,18
0256664,01,01,070000,1,24
0256664,01,08,025400,2,32
0256664,01,03,,2,12
0256664,01,02,,2,08
0256775,47,07,000000,1,58
0256775,47,13,061000,2,55
0257055,47,11,007000,1,21
0257140,47,11,033100,1,52
0257140,47,11,012500,2,47
0257140,47,11,012200,2,20
0257140,47,11,006000,2,19
0257141,47,09,000000,1,60
0257141,47,09,000000,2,59
0257141,47,09,000000,2,19
0257141,47,04,,1,14
0257238,47,11,003600,2,23
0257238,47,01,,1,03
0257238,47,11,027000,2,32
0257324,32,10,039300,1,38
0257324,47,11,025800,2,36
0257324,32,06,000000,2,15
0257324,32,03,,2,12
0257360,47,07,015500,2,32
0257360,47,09,018000,1,31
0257431,47,13,000000,1,72
0257431,47,14,017000,2,55
0257440,47,09,000000,2,49
0257440,47,11,015000,1,29
0257440,12,10,016000,1,44
0257447,47,08,065000,2,40
0257447,47,08,065000,1,41
0257447,47,05,000000,1,15
0257447,47,04,,1,12
0257496,47,13,007300,2,53
0257496,47,11,004900,1,53
0257496,47,07,000000,1,17
0257496,47,04,000000,2,15
0257615,47,09,000000,2,57
0257623,47,14,063000,1,53
0257623,47,14,045000,2,51
0257775,47,09,032000,1,32
0257775,47,11,006300,2,33
0257775,47,02,,2,11
0257775,47,02,,2,08
0257823,47,11,000000,2,84
0257937,47,13,060000,1,54
0257937,47,13,000000,2,44
0257937,47,05,000200,2,16
0257937,47,04,,1,14
0257937,47,03,,2,11
0257937,47,02,,1,09
0257964,47,13,150000,1,68
0257964,47,09,000000,2,72
0258064,47,11,000000,2,60
0258125,47,10,015300,2,29
0258125,47,11,012500,1,31
0258125,47,03,,1,10
0258126,47,14,085000,1,38
0258217,47,11,035000,1,42
0258217,47,10,019000,2,43
0258217,47,06,000000,1,16
0258217,47,04,,2,14
0258217,47,03,,1,12
0258342,47,09,005000,1,22
0258342,47,10,005000,2,20
0258378,47,09,021000,2,46
0258378,47,13,050000,1,53
0258519,47,11,129000,1,43
0258519,47,09,020000,2,42
0258519,47,02,,1,10
0258519,47,02,,2,08
0258540,47,05,028400,1,64
0258540,47,09,024800,2,56
0258609,47,10,000000,1,65
0258688,47,09,000000,1,50
0258714,47,09,036800,1,39
0258714,47,09,025700,2,36
0258714,47,03,,1,12
0258714,47,02,,1,09
0258746,01,03,000000,1,35
0258746,01,02,,2,10
0258746,01,00,,2,02
0258746,01,08,022600,1,24
0258746,01,06,035400,1,31
0258746,01,05,020800,1,29
0258746,01,09,004500,1,27
0258746,01,05,004600,1,26
0258746,01,05,000000,1,22
0258746,01,09,011000,1,21
0258746,01,05,000920,1,21
0258746,01,04,003500,2,19
0258746,01,06,008200,1,16
0258746,01,01,,1,03
0258746,01,03,000000,2,32
0258752,47,04,000000,2,71
0258988,47,11,000000,1,46
0258988,47,12,018000,2,46
0258988,47,13,006000,2,23
0258988,47,05,003000,1,16
0259023,47,11,000000,2,88
0259025,47,09,032000,1,43
0259025,47,05,000000,2,44
0259025,47,04,,1,12
0259025,47,02,,1,09
0259025,47,02,,1,08
0259025,47,01,,1,03
0259138,47,11,000000,1,58
0259138,47,11,000000,2,56
0259181,47,13,045000,1,49
0259181,47,11,006500,2,48
0259181,47,10,000000,2,22
0259181,47,01,,2,04
0259181,47,00,,2,01
0259181,47,00,,1,00
0259181,47,11,016000,1,28
0259217,47,11,015000,1,34
0259217,47,11,030000,2,49
0259324,47,09,019000,1,42
0259324,47,09,015000,2,42
0259324,47,03,,2,11
0259414,47,08,010000,2,20
0259414,47,09,027000,1,24
0259463,47,08,050000,1,46
0259463,47,11,065000,2,36
0259544,47,11,018700,1,57
0259548,10,12,059000,1,39
0259548,10,09,007300,2,30
0259548,10,05,000000,1,63
0259548,10,05,000000,2,59
0259624,47,05,000000,1,72
0259624,47,14,000000,1,38
0259665,47,11,008400,1,65
0259665,47,13,017100,2,70
0259697,47,06,000000,1,81
0259697,47,09,000000,2,70
0259730,47,13,000000,2,72
0259735,47,11,025000,2,29
0259735,47,01,,2,07
0259840,47,09,013000,1,48
0259943,47,09,000000,2,53
0259969,47,08,000000,2,83
0259980,47,09,031000,1,44
0259980,47,09,014500,2,41
0260112,47,11,006900,2,34
0260112,47,09,028000,2,37
0260112,47,09,004400,1,35
0260134,47,11,050000,1,53
0260134,47,13,047000,2,47
0260166,47,14,060000,1,35
0260166,01,11,026200,2,36
0260192,47,09,030000,1,30
0260192,59,02,,2,09
0260279,47,09,000000,2,75
0260429,47,11,000000,1,79
0260429,47,09,000000,2,57
0260488,47,09,000000,1,93
0260491,47,11,042000,1,54
0260491,47,09,000000,2,47
0260491,47,10,000000,1,19
0260560,47,05,000000,1,77
0260560,47,09,000000,2,88
0260631,66,10,007000,2,62
0260631,66,09,000000,2,79
0260672,47,09,050000,2,44
0260672,47,13,000000,1,47
0260767,47,08,025000,1,54
0260767,47,11,018000,2,51
0260802,47,16,010800,1,72
0260802,47,13,000000,2,67
0260849,47,09,012000,2,40
0260853,47,13,048000,1,42
0260853,47,13,000170,2,45
0260880,47,06,011000,2,34
0260880,47,04,,2,14
0260952,68,12,036000,1,48
0260952,48,14,024900,2,53
0261103,37,11,055000,1,43
0261103,47,09,020000,2,47
0261345,47,13,006000,2,37
0261345,47,13,053000,1,41
0261345,47,00,,1,00
0261375,47,13,089000,1,50
0261375,47,13,025300,2,48
0261375,47,06,002200,1,18
0261375,47,03,,1,12
0261411,47,09,038200,1,39
0261411,47,11,003900,2,34
0261411,47,04,,1,12
0261411,47,03,,1,10
0261411,47,02,,2,06
0261411,47,01,,2,05
0261469,47,09,000000,1,63
0261469,47,06,000000,2,58
0261526,47,10,100000,1,30
0261526,47,11,000000,1,31
0261526,47,13,025000,1,27
0261526,47,13,025000,1,24
0261577,28,13,012000,2,24
0261577,12,13,001500,2,31
0261586,47,10,000000,2,76
0261630,47,14,000000,2,63
0261630,47,13,000000,1,56
0261678,47,09,000000,1,61
0261678,47,09,019000,2,68
0261754,37,09,004600,1,20
0261799,47,12,000000,2,44
0261799,47,06,000000,1,16
0261799,47,03,,1,11
0261845,47,07,019000,1,41
0261845,47,12,009000,2,35
0261845,47,05,000000,1,15
0261845,47,04,,2,14
0261845,47,02,,1,08
0261845,47,02,,2,05
0261863,47,13,000000,2,75
0261863,47,11,000000,1,49
0261948,47,10,005800,1,22
0262019,47,09,000000,1,67
0262019,47,12,000000,2,68
0262087,47,09,094000,1,38
0262087,47,11,027600,2,38
0262087,47,05,000600,2,17
0262087,47,04,,2,14
0262087,47,05,000000,2,15
0262087,47,04,,1,13
0262093,12,15,000000,1,77
0262093,12,13,000000,2,76
0262096,47,11,000000,1,76
0262096,47,10,000000,2,70
0262096,47,10,009300,1,53
0262167,47,09,000000,2,83
0262222,47,13,003000,1,69
0262222,47,13,036000,2,54
0262293,47,09,040400,1,47
0262293,47,09,027100,2,48
0262293,47,09,002700,2,17
0262365,47,13,040000,2,24
0262432,47,11,028000,1,38
0262432,47,09,021000,2,37
0262432,47,02,,1,07
0262432,47,02,,1,07
0262565,47,14,035000,1,30
0262565,47,13,013000,2,27
0262583,47,13,055000,1,44
0262583,47,13,025000,2,44
0262583,47,06,001500,2,17
0262583,47,04,000000,1,15
0262583,47,03,,1,12
0262644,47,09,000000,2,80
0262644,47,09,007000,1,56
0262790,47,11,022000,1,55
0262846,10,11,004600,1,63
0262846,10,04,005000,2,61
0262846,10,08,000000,1,27
0262935,12,09,100000,1,50
0262935,12,09,000000,2,50
0262935,12,13,030000,2,25
0262976,47,13,062000,1,54
0262989,47,04,000000,1,88
0263044,47,13,040000,2,30
0263118,47,11,000000,2,71
0263128,47,09,000000,2,36
0263136,01,09,018000,1,28
0263136,01,08,011000,2,23
0263136,01,00,,2,01
0263136,01,09,015000,1,30
0263136,01,05,014000,2,47
0263136,01,05,017000,1,30
0263259,47,09,000000,1,75
0263359,47,13,049000,1,34
0263561,47,10,000000,1,54
0263561,47,09,000000,2,45
0263647,47,11,005600,2,80
0263658,47,09,000000,2,73
0263686,47,10,049800,1,32
0263686,47,10,002600,2,32
0263686,47,02,,1,10
0263686,47,02,,1,06
0263783,47,06,054000,1,36
0263867,47,13,026100,1,61
0263867,47,13,026000,2,60
0263888,47,09,008000,1,40
0263888,47,09,015300,2,35
0263888,47,01,,1,07
0263888,47,00,,2,02
0263906,47,09,032000,1,61
0263941,47,09,031000,2,35
0263941,47,09,012000,1,32
0264044,47,10,006400,1,18
0264155,47,13,013000,1,72
0264155,47,13,025900,2,51
0264218,47,04,037100,1,60
0264249,47,11,000000,2,44
0264315,47,11,000000,2,46
0264315,47,09,000580,1,23
0264410,47,08,000000,2,65
0264415,47,11,036000,2,50
0264415,47,13,036000,2,27
0264459,47,10,000000,1,38
0264459,47,13,077000,1,28
0264672,47,13,140000,1,46
0264672,47,11,016700,2,43
0264672,47,08,001100,1,17
0264683,47,11,000000,1,68
0264683,47,09,000000,2,66
0264683,47,09,002500,2,43
0264790,47,11,005400,1,19
0264908,47,11,000000,2,80
0265186,47,09,000000,1,93
0265186,47,09,000000,2,93
0265307,47,10,000000,1,76
0265307,47,09,000000,2,77
0265321,47,11,007000,2,22
0265321,47,11,003000,2,21
0265332,47,11,002000,2,59
0265332,47,08,000000,1,29
0265332,47,01,,2,06
0265340,47,09,000000,1,56
0265340,47,11,027000,2,56
0265340,47,09,020000,2,56
0265419,32,10,013000,1,56
0265440,47,10,002300,2,18
0265442,47,09,023800,2,31
0265597,47,12,030000,1,28
0265597,47,10,021000,2,21
0265848,47,13,100000,1,56
0265848,47,13,040000,2,43
0265997,47,11,000000,1,49
0265997,47,09,025000,2,44
0266003,15,13,028600,1,48
0266003,15,13,000200,2,50
0266003,15,11,000570,1,23
0266026,47,09,006000,2,21
0266279,47,16,033000,1,35
0266279,47,13,000520,2,33
0266279,47,00,,1,01
0266282,47,12,053000,2,35
0266282,47,12,040000,1,42
0266297,47,11,024000,1,31
0266297,47,13,000000,2,26
0266297,47,00,,2,01
0266331,47,08,036000,1,50
0266331,47,09,018000,2,49
0266342,47,07,015000,1,24
0266342,47,07,003000,2,24
0266342,47,02,,2,04
0266342,47,00,,2,02
0266445,47,11,070000,1,40
0266445,47,09,030000,2,38
0266445,47,09,011000,2,20
0266445,47,07,007000,2,18
0266455,47,15,309000,1,48
0266455,47,15,120000,2,47
0266455,47,04,000000,1,15
0266455,47,03,,2,12
0266490,47,09,047000,1,41
0266490,47,11,000000,2,35
0266490,47,01,,1,05
0266490,47,00,,2,01
0266587,47,13,000000,1,76
0266587,47,09,000000,2,71
0266628,47,13,000000,1,50
0266667,47,09,000000,1,36
0266667,47,09,027400,2,28
0266667,47,00,,1,02
0266713,47,13,032000,1,50
0266713,47,11,018000,2,41
0266713,47,02,,1,09
0266914,47,09,018000,2,54
0266914,47,09,000000,1,26
0266914,47,07,001700,2,19
0267110,47,13,070000,1,62
0267110,47,11,002400,2,59
0267219,47,11,023800,1,36
0267219,47,13,009700,2,36
0267219,47,01,,2,05
0267219,47,00,,1,00
0267264,47,13,050000,1,38
0267264,47,10,022000,2,38
0267264,01,07,004600,1,19
0267264,47,03,,2,12
0267264,68,01,,2,03
0267327,47,09,062000,1,45
0267327,47,09,025300,2,42
0267327,47,02,,2,08
0267381,47,06,013000,2,76
0267586,47,11,000000,1,72
0267586,47,10,000000,2,63
0267597,47,13,028000,1,53
0267597,47,11,015000,2,53
0267667,47,11,003900,2,75
0267667,47,11,000000,2,71
0267688,47,09,000000,2,68
0267756,47,11,000000,1,60
0267756,47,09,019000,2,56
0267836,47,06,000000,2,27
0267862,47,10,052000,1,33
0267862,47,10,000000,2,41
0267890,47,11,000000,1,71
0267890,47,09,000000,2,62
0267940,47,09,030600,1,30
0267940,47,09,003000,2,27
0267940,47,01,,2,06
0267940,47,00,,1,02
0267946,47,05,000000,1,77
0267946,47,09,000000,2,67
0267966,47,09,002400,1,74
0267966,47,04,000000,2,75
0268065,47,12,020000,1,61
0268065,47,09,000000,2,58
0268073,47,10,047000,1,27
0268073,47,07,025000,2,28
0268073,47,02,,1,04
0268073,47,02,,1,10
0268099,47,11,026200,1,61
0268099,47,07,000000,2,75
0268141,47,09,068000,1,73
0268189,47,11,019000,2,46
0268331,47,09,043000,1,46
0268576,47,09,000000,1,56
0268576,47,09,000000,2,47
0268665,47,09,008400,2,46
0268665,47,08,038000,1,55
0268691,47,11,000000,2,70
0268691,47,09,000000,1,51
0268872,20,09,025000,1,42
0268872,15,13,040000,2,38
0268872,20,07,000000,2,17
0268875,47,09,021000,2,28
0268875,47,01,000000,1,24
0268875,47,01,,2,05
0268934,47,13,000000,2,73
0269001,47,09,030000,1,31
0269001,47,03,000000,2,20
0269001,47,01,,2,03
0269057,47,11,060000,1,27
0269147,32,06,006100,1,23
0269147,32,09,000000,2,21
0269147,32,00,,2,02
0269147,32,00,,1,00
0269237,47,07,000000,2,82
0269284,47,10,018000,1,42
0269284,47,10,039900,2,38
0269284,47,05,000000,1,15
0269284,47,04,,2,14
0269339,47,08,000000,2,77
0269359,66,12,010000,2,52
0269390,47,10,000000,1,55
0269390,47,09,012000,2,53
0269478,47,16,049500,1,35
0269513,47,13,013000,2,52
0269513,37,07,006000,1,17
0269558,47,13,025000,2,33
0269558,47,11,000000,1,30
0269599,47,13,014500,1,25
0269599,47,13,023000,2,25
0269823,47,13,000000,1,93
