serial_no,race,education,income,gender,age
0289316,47,11,017300,2,33
0289316,47,04,,1,13
0289316,47,02,,1,09
0289481,47,12,000000,1,61
0289481,47,09,000000,2,62
0289492,47,11,025900,1,62
0289492,47,09,001800,2,58
0289607,47,09,057000,1,44
0289607,47,12,015000,2,41
0289607,47,07,000000,2,17
0289607,47,04,,1,14
0290064,37,10,004100,1,26
0290098,01,06,032700,1,32
0290098,01,01,,2,07
0290098,01,02,,1,05
0290098,01,04,,1,12
0290098,01,06,018000,2,30
0290125,47,09,000000,2,62
0290591,47,11,028500,1,33
0290591,47,09,001200,2,31
0290591,47,02,,2,09
0290591,47,02,,2,06
0290777,47,09,000000,1,39
0290824,01,09,002100,2,38
0290858,47,13,027000,2,28
0290858,47,09,022000,1,26
0290858,47,00,,2,01
0290858,47,09,013000,1,21
0290990,47,13,045000,1,29
0291075,47,14,055000,1,48
0291075,47,09,000000,2,47
0291075,47,05,005200,2,17
0291075,47,06,001300,1,16
0291107,47,13,000000,1,66
0291107,47,09,000000,2,60
0291334,47,09,000000,1,80
0291772,01,10,000000,1,30
0291772,01,11,020000,2,30
0291772,01,01,,2,06
0291772,01,01,,2,03
0291773,47,11,032000,1,50
0291773,47,08,000170,2,50
0291773,47,06,000200,1,18
0291773,47,05,001900,1,16
0291966,47,09,000000,2,55
0291966,47,11,014500,1,61
0291966,47,02,,2,08
0291998,47,05,000000,2,63
0291998,47,05,043000,1,42
0291998,47,04,000000,1,16
0292033,47,13,050000,1,38
0292033,07,15,048000,2,38
0292033,47,03,,2,12
0292033,47,03,,2,11
0292202,01,09,016000,1,23
0292202,01,00,,2,02
0292202,01,11,011000,2,22
0292814,32,09,000000,1,67
0292814,32,09,014000,1,24
0292861,47,09,002000,1,35
0292861,47,09,011000,2,33
0292861,47,03,,1,12
0292861,47,02,,1,09
0293265,47,13,000000,1,61
0293265,47,14,056000,2,63
0293265,47,04,000000,2,92
0293287,47,09,014000,1,44
0293287,47,07,000000,2,41
0293287,47,04,000000,2,15
0293287,47,06,002500,1,42
0293289,01,10,000730,2,18
0293382,47,13,040000,1,40
0293382,47,13,045000,2,40
0293382,47,03,,2,11
0293382,47,02,,2,08
0293703,47,09,000000,1,48
0293703,47,09,019000,2,44
0293744,47,08,000000,1,84
0293838,47,12,040000,1,50
0293838,47,12,018000,2,52
0294090,47,13,047700,2,42
0294125,47,09,010000,2,41
0294125,01,08,003700,1,17
0294125,01,03,,2,10
0294161,47,10,020000,2,54
0294161,37,10,005000,1,20
0294161,37,10,000000,1,18
0294161,37,09,000000,1,17
0294161,37,04,,1,12
0294204,47,10,000000,2,78
0294222,47,07,042000,1,51
0294222,47,09,002000,2,50
0294222,47,05,000000,2,15
0294308,47,03,025400,1,48
0294308,47,04,000000,2,46
0294352,47,13,018800,1,28
0294352,47,01,,1,05
0294352,47,13,006700,1,26
0294352,47,14,006800,2,53
0294445,47,14,000000,1,66
0294445,47,02,000000,2,71
0294782,47,12,002800,2,72
0294782,47,13,020000,2,60
0294868,47,11,008400,2,63
0294868,47,13,019800,2,37
0294868,47,02,,1,11
0294868,47,01,,2,08
0294959,01,12,019000,1,52
0294959,47,11,027000,2,44
0294959,48,03,,2,11
0294959,47,01,,1,05
0295123,10,14,004700,2,52
0295123,71,07,000000,2,17
0295123,71,06,000000,1,15
0295476,47,11,001300,2,25
0295476,47,01,,1,03
0295476,47,06,004000,2,16
0295604,48,07,030000,1,31
0295620,37,14,000000,1,69
0295620,47,15,065000,2,46
0295705,47,13,056000,2,50
0295740,01,11,045500,1,24
0295740,47,10,002000,2,24
0295740,48,00,,2,00
0295784,47,12,000000,1,39
0295784,47,12,009100,2,32
0295784,47,00,,2,02
0295793,47,04,000000,2,80
0296397,47,12,021000,2,30
0296397,47,12,036400,1,28
0296477,01,08,002400,2,65
0296477,01,09,012000,1,42
0296477,01,09,009500,2,36
0296477,01,02,019300,1,26
0296477,01,09,015000,2,22
0296520,47,05,015000,1,23
0296520,47,01,,2,05
0296520,47,01,,2,04
0296520,47,08,003000,2,23
0296666,48,11,020000,2,28
0296688,47,09,000000,1,60
0296688,47,05,000000,2,52
0296781,47,11,000000,2,55
0296906,47,08,000000,1,45
0296906,47,09,019500,2,42
0296906,47,03,000000,2,15
0296906,47,04,,2,14
0297145,47,09,040000,2,41
0297145,47,15,037000,2,59
0297232,47,11,035300,1,37
0297232,32,11,000000,2,35
0297232,32,06,000800,2,17
0297232,32,02,,2,09
0297232,32,00,,1,01
0297232,32,10,012000,2,54
0297287,47,11,018000,1,41
0297287,47,00,,1,02
0297287,47,09,012000,2,35
0297307,01,13,031000,1,45
0297307,01,02,,2,10
0297307,01,00,,1,02
0297307,01,09,004500,2,40
0297400,32,09,000000,1,53
0297400,32,07,000320,2,48
0297400,32,06,000000,1,18
0297400,32,04,000000,1,15
0297469,48,09,000000,1,63
0297484,48,11,009000,2,25
0297484,48,09,022000,1,31
0297484,33,02,,2,06
0297531,47,02,,2,10
0297555,01,08,000900,2,31
0297555,01,05,000000,1,15
0297555,01,02,,2,11
0297555,01,02,,2,09
0297697,47,09,018200,1,34
0297697,47,04,000000,2,33
0297697,47,02,,1,10
0297697,47,02,,1,06
0297815,47,13,000000,1,54
0298090,32,04,000000,2,39
0298090,32,08,000000,2,17
0298090,32,04,,2,13
0298090,32,03,,2,11
0298199,01,09,000000,1,38
0298199,01,07,000000,2,18
0298199,01,05,000000,1,16
0298199,01,02,,2,10
0298199,01,02,,2,10
0298199,01,00,,2,02
0298199,01,09,008000,2,32
0298573,01,11,052000,1,43
0298573,47,11,004300,2,44
0298573,48,09,001100,2,17
0298573,48,07,000000,2,16
0298573,48,03,,1,11
0298589,47,07,000000,2,42
0298589,47,09,045000,1,42
0298590,47,13,020000,1,49
0298802,47,08,000000,2,30
0298802,47,00,,2,01
0298988,47,09,010000,1,53
0298988,01,09,000000,2,48
0298988,01,03,,2,11
0299022,01,03,020000,1,24
0299022,01,03,000000,2,27
0299022,01,02,,1,09
0299022,01,02,,1,08
0299022,01,01,,1,06
0299071,47,09,000040,1,46
0299084,32,10,000000,2,27
0299084,32,02,,2,09
0299084,32,01,,1,05
0299084,32,01,,2,03
0299084,32,00,,2,01
0299084,32,07,015000,1,36
0299084,32,02,,1,06
0299084,32,01,,1,05
0299284,47,12,000000,1,68
0299284,47,09,000000,2,64
0299304,47,09,002500,2,65
0299665,32,04,000000,1,65
0299665,32,07,000000,2,63
0299665,32,09,040000,1,41
0299665,32,10,022900,1,39
0299776,47,04,000000,1,79
0299776,47,07,000000,2,83
0299822,48,02,000000,1,79
0299833,47,14,034000,1,47
0299833,47,12,047000,2,44
0299861,47,11,011800,2,58
0299861,47,07,000430,2,17
0299946,01,03,000000,2,64
0300115,48,09,000000,1,76
0300115,47,09,000000,2,66
0300294,01,04,000000,2,54
0300471,47,13,035000,1,39
0300471,47,13,016000,2,29
0300483,32,05,000000,1,61
0300483,32,05,000000,2,61
0300483,32,09,031000,2,28
0300483,32,01,,2,09
0300483,32,01,,2,07
0300483,32,01,,2,06
0300498,01,04,000000,2,63
0300594,47,03,000000,2,72
0300594,47,06,018000,1,47
0300600,47,09,020000,2,53
0300659,47,14,072000,1,59
0300659,47,13,000000,2,56
0300730,47,11,002500,2,33
0300730,47,03,,2,11
0300730,47,02,,1,09
0300768,32,09,018000,2,29
0300768,32,08,015000,1,35
0300768,32,04,,2,14
0300768,32,03,,2,11
0300768,32,03,,1,09
0300768,32,02,,2,07
0300768,32,02,,2,05
0301005,47,11,012800,1,26
0301382,32,09,000000,1,79
0301382,47,15,000000,2,69
0301382,47,11,009000,1,42
0301382,47,04,,1,13
0301382,32,12,000000,2,48
0301446,01,09,033700,1,33
0301446,01,11,000000,2,28
0301446,01,01,,2,05
0301446,01,01,,1,03
0301446,01,04,,1,12
0301588,01,09,035000,1,26
0301588,32,11,012000,2,27
0301588,32,02,,1,06
0301588,32,02,,1,04
0301588,01,09,011300,2,49
0301588,01,01,000000,1,71
0301739,47,11,009000,2,30
0301739,47,02,,2,06
0301739,47,00,,1,01
0301849,47,12,021000,1,39
0301849,71,03,017100,2,49
0301849,71,05,000000,1,15
0301917,47,13,000000,2,83
0302040,01,07,043900,1,44
0302040,01,09,000000,2,41
0302123,47,15,000000,2,92
0302230,47,13,026000,2,55
0302498,01,05,000800,2,47
0302498,01,06,094000,2,17
0302498,37,00,,1,00
0302498,37,05,030000,1,17
0302615,47,09,000000,1,76
0302615,32,09,000000,2,70
0302644,47,09,000000,1,71
0302644,47,09,000000,2,64
0302644,47,11,000000,1,56
0302665,47,11,009000,1,46
0302665,47,09,009600,2,39
0302665,47,01,,1,05
0302791,01,12,000000,1,47
0302791,01,12,010500,2,44
0302791,01,09,016600,2,21
0302791,01,05,000000,1,15
0302812,47,09,028700,2,61
0302821,47,09,000000,2,77
0302876,47,13,040000,1,32
0302876,47,13,000000,2,26
0302876,47,01,,1,03
0302876,47,00,,2,01
0302905,01,05,011000,1,38
0302905,01,04,002000,2,42
0302905,01,03,,2,11
0302905,01,02,,1,09
0302905,01,02,,1,07
0302905,01,06,000000,1,15
0303104,47,13,015000,2,35
0303104,47,13,030000,1,34
0303126,01,05,018000,1,41
0303573,47,13,089000,1,48
0303573,47,13,013000,2,48
0303599,47,13,000000,2,87
0303801,71,11,015000,2,25
0303801,47,02,,1,08
0303801,47,10,016000,1,26
0303802,47,16,055000,1,60
0303802,47,10,000000,2,56
0303880,47,11,000000,2,80
0304150,47,11,042000,1,38
0304150,47,13,030000,2,33
0304150,47,02,,2,10
0304234,01,11,039000,1,32
0304234,47,07,000000,2,32
0304234,48,01,,2,05
0304234,48,00,,1,01
0304334,32,11,002000,2,42
0304334,32,12,025600,1,41
0304334,32,09,000000,2,23
0304334,32,09,003500,2,21
0304334,32,07,000800,1,18
0304334,32,04,000000,1,15
0304334,32,02,,1,08
0304334,32,00,,2,02
0304334,32,11,000000,1,24
0304356,47,07,009000,2,63
0304356,47,10,006500,2,23
0304589,47,04,015000,1,64
0304589,47,06,000000,2,17
0304773,47,09,100000,1,49
0304773,47,14,010000,2,51
0305115,01,12,000000,1,40
0305115,01,11,027000,2,40
0305115,01,09,010000,2,16
0305115,01,03,,1,11
0305164,47,14,107000,1,50
0305164,47,09,015000,2,48
0305241,47,11,006000,2,31
0305241,47,02,,2,10
0305241,47,02,,1,06
0305241,47,01,,2,03
0305241,47,00,,1,01
0305241,47,05,013000,1,28
0305258,01,09,035400,1,26
0305258,01,06,000000,2,27
0305258,01,02,,2,08
0305258,01,01,,2,06
0305258,01,01,,1,03
0305258,01,00,,1,01
0305258,01,00,,1,01
0305849,47,09,000000,2,92
0305922,47,13,048000,1,37
0305922,47,09,018200,2,43
0305922,47,04,000000,2,15
0306387,47,09,025700,1,43
0306412,47,09,027000,1,45
0306412,47,09,000000,2,45
0306412,47,11,007100,2,22
0306412,47,00,,1,01
0306593,32,08,012500,1,27
0306593,32,09,007700,2,28
0306718,47,13,067000,2,41
0306718,47,14,095000,1,46
0306743,47,14,046000,1,49
0306743,47,13,000000,2,47
0306743,68,03,,2,13
0306743,01,03,,1,11
0306803,47,11,015500,1,47
0306803,47,11,011000,2,44
0306803,47,05,000000,2,16
0306883,01,09,010500,2,37
0306883,01,04,,2,13
0306883,01,02,,1,10
0306883,01,02,,2,05
0306883,01,09,016000,2,26
0307102,32,09,003000,1,39
0307314,47,14,028000,2,51
0307314,47,03,,1,13
0307314,47,13,012000,1,51
0307415,01,03,013000,1,54
0307415,01,01,000000,2,88
0307415,01,01,,1,06
0307415,01,00,,1,02
0307434,47,05,000000,2,62
0307434,47,09,009800,1,58
0307445,01,08,022000,1,35
0307445,01,14,040000,2,35
0307538,47,10,000000,1,62
0307538,47,13,051000,2,43
0307538,47,02,,2,06
0307538,47,09,000700,2,18
0307538,47,03,,1,14
0307589,32,09,023000,2,39
0307589,32,09,034800,1,39
0307589,32,00,,2,02
0307609,01,06,011000,1,49
0307609,01,05,011000,2,34
0307609,01,07,000000,1,16
0307609,01,04,,1,14
0307609,01,02,,1,07
0307873,47,12,030000,1,40
0307873,47,11,019000,2,38
0307873,47,07,000000,1,18
0307873,47,06,000000,2,17
0307908,47,09,039000,1,40
0308107,47,11,020000,1,51
0308107,47,05,000000,2,15
0308118,01,09,048000,1,45
0308118,01,13,026000,2,36
0308118,01,06,000000,2,16
0308118,01,03,,1,12
0308321,47,11,052000,1,24
0308321,01,11,000000,2,24
0308321,47,01,,1,05
0308350,47,09,025000,1,53
0308350,47,09,023900,2,48
0308447,47,09,050000,2,55
0308447,47,09,009000,1,63
0308490,47,12,025000,2,46
0308490,48,07,005000,1,19
0308490,48,07,000000,2,18
0308490,47,09,018000,1,46
0308600,47,11,000000,2,23
0308600,47,01,,1,04
0308600,47,00,,2,01
0308616,47,12,042000,1,37
0308616,47,10,003700,2,33
0308616,47,02,,1,10
0308715,47,11,046800,1,51
0308715,47,12,015500,2,50
0308817,47,05,014000,1,38
0308817,47,05,004000,2,38
0308817,47,05,,1,14
0308817,47,04,,1,13
0308817,47,03,,2,11
0308817,47,02,,2,07
0308896,01,09,011000,1,45
0308896,01,08,022800,2,43
0309194,47,11,000000,1,56
0309371,47,08,000000,1,79
0309371,47,07,000000,2,66
0309388,32,01,000000,1,67
0309632,47,11,080000,1,36
0309632,47,14,038000,2,35
0309632,47,02,,1,08
0309632,47,01,,2,03
0309738,47,11,035000,1,42
0309738,47,13,033000,2,41
0309738,47,03,,2,12
0309738,47,02,,1,08
0309789,47,09,150000,1,44
0309789,47,09,000000,2,41
0309789,47,05,000000,1,16
0310387,01,11,030000,1,50
0310387,01,11,015000,2,50
0310387,01,11,011000,2,22
0310387,01,02,,1,03
0310537,47,11,010100,2,56
0310537,47,09,020000,1,26
0310637,32,05,025000,2,44
0310637,32,04,015500,1,27
0310637,32,04,016000,1,24
0310637,32,02,,2,09
0310637,32,02,,1,08
0310637,32,02,,1,05
0310637,32,00,,1,02
0310637,32,00,,2,00
0310637,32,10,005000,2,27
0310964,47,09,000000,2,73
0311492,01,09,000000,2,50
0311492,01,09,000000,1,54
0311586,06,10,010000,1,29
0311586,06,09,000000,2,25
0311586,06,00,,2,01
0311754,47,11,042000,1,66
0311754,47,11,027000,2,63
0311869,01,09,014000,2,20
0311959,01,05,003500,2,40
0311959,01,01,000000,2,24
0311959,01,09,000000,1,17
0311959,01,02,,1,08
0312256,32,08,006500,1,45
0312256,32,10,008000,2,45
0312256,32,09,007000,2,19
0312256,32,06,000000,2,17
0312256,32,05,002800,2,16
0312310,47,11,000000,1,74
0312310,47,10,000000,2,72
0313016,47,09,000000,1,72
0313016,47,09,007800,2,64
0313017,47,09,000000,1,73
0313017,47,10,000000,2,70
0313117,47,09,008000,1,58
0313117,47,09,000000,2,57
0313463,47,03,015600,1,42
0313463,47,00,,2,00
0313463,47,03,013000,1,41
0313463,47,03,000000,2,38
0313469,47,10,140000,1,54
0313469,47,14,030000,2,41
0313708,47,13,060000,1,34
0313708,47,11,050000,1,33
0313755,47,14,093000,1,51
0313755,47,10,033700,2,53
0313764,66,07,000000,1,48
0313764,66,05,000000,2,55
0313897,47,13,000000,1,74
0313907,47,12,041000,2,46
0314223,47,13,030000,2,41
0314223,47,00,,1,02
0314350,47,15,050000,1,34
0314370,47,14,090000,1,53
0314370,47,13,000000,2,50
0314370,47,13,033000,1,26
0314627,47,09,009000,1,47
0314627,47,05,000000,1,17
0314627,47,04,000000,1,16
0314675,32,07,000000,1,43
0314928,47,14,000000,2,92
0315033,47,12,000000,2,82
0315319,47,09,000000,2,75
0315332,47,10,044000,1,45
0316099,32,08,017900,1,48
0316099,32,04,019000,2,39
0316099,32,05,000000,1,21
0316099,32,05,000000,2,17
0316099,32,03,000000,1,15
0316099,32,02,,1,09
0316099,32,02,,1,07
0316099,32,02,,1,05
0316246,47,04,000000,1,70
0316246,47,03,000000,2,74
0316326,47,11,026300,1,36
0316326,47,13,000000,2,30
0316326,47,04,,1,12
0316326,47,02,,1,06
0316326,47,02,,2,05
0316426,48,09,000000,2,76
0316576,47,10,021900,2,43
0316576,47,09,007000,1,19
0316576,47,05,010600,1,17
0316655,47,12,003500,2,57
0316767,47,09,040000,1,39
0316767,47,10,020000,2,38
0316767,47,01,,1,05
0316767,47,01,,2,03
0317029,47,09,070000,1,62
0317029,47,09,000000,2,60
0317161,32,09,012000,1,62
0317161,32,09,015000,2,57
0317161,32,09,001000,1,23
0317184,32,07,000000,2,29
0317390,47,13,004000,2,30
0317605,47,13,020000,1,36
0317605,47,13,000000,2,35
0317605,47,02,,2,10
0317605,47,02,,1,08
0317715,47,14,062000,1,52
0317715,47,13,036000,2,49
0317975,47,11,004000,1,34
0318065,47,15,012000,1,27
0318065,47,11,026000,2,28
0318498,47,09,029500,2,48
0318498,47,09,015400,1,20
0318743,47,09,012600,2,57
0318743,47,13,000000,1,57
0318751,01,09,019000,1,33
0318751,48,09,003900,2,26
0318751,01,00,,1,02
0319014,47,12,000000,1,66
0319014,47,07,002900,2,18
0319242,01,09,019200,2,42
0319242,01,05,004200,1,18
0319242,01,05,000000,1,15
0319242,01,05,005200,1,60
0319243,47,11,053000,1,58
0319243,47,13,058000,2,53
0319464,47,09,013600,1,60
0319464,47,04,001000,2,55
0319491,01,09,017000,1,33
0319491,01,06,000000,2,43
0319491,01,06,000000,2,18
0319491,01,05,000000,2,16
0319618,47,13,000000,1,44
0319618,47,12,007000,2,40
0319618,47,05,000000,2,15
0319618,47,04,,2,13
0319618,47,02,,1,07
0319744,47,03,000000,1,58
0319935,01,05,015000,2,48
0319935,01,06,001300,2,24
0320111,47,09,028000,1,26
0320111,47,05,013900,2,21
0320228,47,14,000000,2,57
0320388,47,14,024300,2,54
0320388,47,11,023800,2,65
0320492,47,12,015500,2,38
0320492,47,11,012000,1,34
0320492,47,04,000000,2,15
0320662,47,05,012000,1,39
0320662,47,12,048000,2,55
0320708,47,13,019600,2,59
0320978,47,09,000000,1,64
0320978,47,09,000000,2,59
0320978,32,09,000000,1,31
0321384,47,09,000000,1,41
0321384,01,02,032000,2,47
0321384,47,00,,2,01
0321401,47,11,015000,1,25
0321401,48,12,015000,1,25
0321441,01,09,023000,1,40
0321441,01,09,004000,2,34
0321441,01,03,,1,13
0321551,47,11,027000,1,34
0321551,01,09,000000,2,27
0321551,48,01,,2,03
0321551,48,00,,2,00
0321565,47,09,000000,2,92
0321567,32,11,020000,1,40
0321567,32,11,011800,2,39
0321567,32,04,,2,14
0321567,32,03,,1,11
0321604,47,14,112000,1,45
0321604,47,13,030000,2,43
0321604,47,10,012000,2,19
0321674,47,14,039200,1,53
0321674,47,14,030100,2,53
0322008,47,09,000000,1,78
0322008,47,09,000000,2,79
0322203,32,06,000000,2,36
0322209,47,13,000000,1,69
0322228,32,14,000000,1,72
0322228,12,13,000000,2,54
0322312,47,12,038000,1,41
0322312,47,12,032200,2,39
0322312,47,06,002000,2,17
0322312,47,04,000000,2,16
0322312,47,04,,1,13
0322312,47,03,,1,10
0322508,32,11,025000,1,56
0322508,32,11,012900,2,56
0322508,32,05,,2,14
0322508,32,03,,2,13
0322508,32,09,030000,2,36
0322520,01,09,020000,1,31
0322520,01,09,022000,2,33
0322742,47,10,000000,1,86
0322742,47,09,048400,2,69
0322755,47,13,026500,1,42
0322755,47,11,000000,1,50
0322977,47,09,000000,2,82
0323068,47,11,000000,1,78
0323068,47,11,000000,2,79
0323302,47,11,004200,1,65
0323302,47,09,011400,2,73
0323408,47,11,021000,1,64
0323408,47,06,000000,2,16
0323439,47,15,015000,1,80
0323439,47,14,000000,2,68
0323464,47,10,000000,2,36
0323464,01,07,000000,1,17
0323464,68,02,,2,08
0323813,47,09,000000,1,43
0323813,47,01,,2,05
0324584,01,09,100000,1,41
0324584,47,11,000000,2,38
0324584,48,07,000000,2,16
0324584,48,04,,1,13
0324593,47,13,056000,1,37
0324593,47,10,012800,2,35
0324593,47,02,,2,10
0324593,47,02,,2,08
0324616,47,01,034600,1,56
0324616,47,09,000000,2,54
0324616,47,04,,2,14
0324641,47,12,036000,1,34
0324641,22,10,039000,2,29
0324641,63,02,,1,07
0324641,63,02,,2,10
0324706,47,13,000000,1,67
0324706,47,09,000000,2,67
0325227,47,11,305000,1,57
0325227,47,09,040000,2,52
0325227,47,13,053000,1,23
0325311,01,08,052000,1,44
0325311,01,09,000000,2,42
0325311,01,05,000360,1,16
0325584,47,11,030000,1,26
0325584,47,11,030000,1,27
0325775,47,10,020000,1,60
0325775,01,10,000000,2,59
0325826,01,11,042000,1,29
0325826,47,09,008000,2,28
0325826,47,01,,2,04
0325826,47,00,,1,01
0326093,47,09,000000,1,78
0326093,47,09,000000,2,85
0326093,47,10,000000,1,59
0326093,47,13,000000,1,47
0326114,48,11,026600,2,29
0326114,01,01,,1,03
0326236,32,01,000000,1,82
0326236,32,07,030000,2,38
0326236,32,02,,1,07
0326236,32,01,000000,2,57
0326476,01,09,040000,1,40
0326476,01,09,040000,2,55
0326476,01,02,,1,08
0326497,47,03,026000,1,52
0326497,47,09,015400,2,51
0326497,47,07,000000,1,17
0326559,47,10,000000,2,74
0326564,47,11,000300,1,20
0326613,01,08,000000,1,23
0326613,01,07,000690,2,26
0326633,47,09,043000,1,35
0326808,47,10,002300,2,31
0326808,47,01,,2,06
0326808,01,11,022000,1,28
0327231,01,09,035000,1,41
0327231,01,09,020000,2,39
0327231,01,09,016000,2,18
0327231,01,05,004800,1,16
0327231,01,03,,2,12
0327434,66,14,000000,1,58
0327449,47,15,021000,2,58
0327449,47,14,000000,1,72
0327566,01,09,020000,1,31
0327566,01,13,018500,2,32
0327566,01,00,,1,01
0327721,01,05,018400,1,59
0327735,32,09,043000,2,31
0327735,32,09,000000,1,36
0327765,47,13,090000,1,59
0327765,47,13,012000,1,23
0327826,47,07,011000,2,41
0327826,47,01,,1,04
0327826,47,11,000000,2,82
0327826,47,09,016000,1,48
0327856,01,06,013800,2,47
0327856,01,07,002400,1,26
0327856,01,09,000000,2,18
0327857,47,09,010300,2,43
0327857,47,06,000000,2,20
0327857,47,05,000000,1,18
0327857,47,04,000000,2,16
0327857,47,00,,1,01
0327857,47,08,002900,1,27
0328160,01,15,078000,1,49
0328160,01,10,008000,2,45
0328160,01,03,,2,13
0328212,47,03,016000,1,35
0328285,12,10,016800,2,30
0328285,12,01,,1,06
0328461,47,05,019000,1,37
0328461,47,05,012600,2,31
0328461,47,03,,2,11
0328461,47,01,,2,05
0328471,47,13,003000,2,36
0328471,47,06,000800,1,16
0328471,47,04,,1,13
0328471,47,03,,1,11
0328471,47,02,,2,09
0328591,47,09,023000,1,25
0328591,47,10,004800,2,20
0328708,01,09,000000,1,79
0328708,01,09,000000,2,81
0328748,01,09,000000,2,46
0328748,01,03,013700,1,43
0328748,01,04,,2,11
0328748,01,02,,1,09
0328748,01,01,,2,03
0328878,47,09,039000,1,32
0328878,47,09,000000,1,19
0328878,47,05,000000,2,16
0328878,47,09,013400,2,42
0328878,47,09,000000,1,22
0328945,32,05,000000,1,72
0328945,32,05,000000,2,67
0328949,47,05,012000,1,57
0329337,47,07,000000,2,58
0329442,47,09,000000,1,69
0329442,47,09,000000,2,78
0329528,47,11,004000,2,21
0329642,47,11,000000,1,52
0329642,47,13,003000,2,49
0329673,47,09,000000,1,64
0329673,47,09,000000,2,63
0329775,47,10,045100,1,47
0329775,47,08,011000,2,47
0329775,47,05,005500,2,71
0329803,66,11,014000,1,46
0329812,01,09,005000,2,51
0329812,01,04,011000,1,42
0329861,01,12,024300,1,45
0329861,01,09,000000,2,45
0329861,01,10,000000,2,18
0329861,01,04,,2,13
0329879,46,12,000000,2,52
0329879,47,04,000000,2,67
0329983,47,11,020100,1,64
0329983,47,10,008500,2,58
0329983,47,13,021300,2,25
0330015,32,09,000000,2,39
0330015,32,07,000000,2,17
0330015,32,05,000000,2,15
0330015,32,00,,2,02
0330015,32,11,020000,1,32
0330274,47,09,000000,2,59
0330368,37,11,026000,1,46
0330368,48,00,,1,00
0330368,48,09,016000,2,33
0330368,47,02,,1,08
0330567,47,09,000000,2,77
0330652,47,13,040000,1,40
0330652,47,09,020000,2,41
0330652,47,02,,2,08
0330652,47,01,,2,07
0330652,47,06,000000,2,16
0330736,47,03,000000,1,83
0330876,01,06,000000,1,59
0330876,01,06,000000,2,52
0330929,47,13,036500,1,57
0330929,47,09,010900,2,57
0331072,47,11,007000,1,21
0331158,47,05,000000,1,65
0331158,47,05,000000,2,64
0331166,47,13,047000,1,39
0331166,47,13,024000,2,36
0331166,47,05,000000,1,15
0331166,47,03,,2,13
0331166,47,02,,1,09
0331289,47,06,000000,1,60
0331695,47,11,000000,1,52
0331695,47,13,005300,2,53
0331695,47,06,000000,2,17
0331695,47,03,,1,13
0331712,47,09,020000,1,59
0331712,47,11,036000,2,58
0331712,47,07,000400,2,17
0331824,47,08,000000,1,59
0331824,47,07,000000,2,57
0331942,47,12,022000,1,33
0331942,47,13,025000,2,31
0332160,47,10,040000,1,47
0332160,47,09,034000,2,46
0332160,47,11,011100,1,20
0332160,47,07,000000,1,17
0332211,47,12,016600,2,28
0332211,47,00,,1,01
0332211,47,09,023000,1,30
0332211,47,03,,1,12
0332298,01,11,050000,1,50
0332298,01,16,040000,2,49
0332298,01,04,,2,14
0332298,37,02,,1,07
0332298,01,00,,1,02
0332298,01,00,,1,02
0332368,47,04,000000,1,86
0332528,47,10,024000,1,53
0332528,47,11,015000,2,49
0332528,47,07,000000,1,16
0332528,28,07,000000,2,17
0332650,32,09,034000,1,37
0332650,32,09,000000,2,38
0332650,32,07,000000,2,17
0332650,32,04,,1,14
0332650,32,03,,2,12
0332650,32,02,,1,05
0332684,01,11,000000,1,63
0332862,47,11,000000,1,75
0332862,47,09,000000,2,67
0332871,47,16,000000,1,64
0332871,47,14,000000,2,57
0333256,47,11,028000,1,47
0333256,47,06,010000,2,44
0333256,47,05,,2,14
0333256,47,02,,2,14
0333256,47,04,000000,1,70
0333256,47,03,,2,11
0333285,47,08,060000,1,55
0333452,47,04,000000,1,15
0333967,47,14,000000,1,84
0334019,66,09,000000,1,80
0334240,01,05,004700,1,60
0334240,01,05,000000,2,57
0334292,47,04,000000,1,92
0334292,47,02,000000,2,86
0334475,47,01,000000,1,72
0334475,47,04,000000,2,62
0334497,47,07,002500,1,18
0334497,47,09,012000,2,41
0334497,47,00,,2,00
0334700,47,10,032000,2,40
0334700,47,11,003400,2,22
0334700,47,04,,2,14
0334727,01,04,000000,2,72
0334739,47,11,050000,1,52
0334739,47,11,050000,2,52
0334752,47,09,027000,1,53
0334752,47,06,000000,2,51
0334752,47,09,000950,1,29
0334770,32,07,000000,1,53
0334770,32,09,000000,2,51
0334770,32,12,000000,1,26
0334770,32,00,,2,02
0334770,47,09,000000,2,24
0334845,47,10,042000,1,41
0334845,47,13,007000,2,41
0334845,47,02,,2,11
0334845,47,02,,1,09
0334973,01,12,000000,2,67
0334989,47,05,000000,2,87
0335179,47,11,034000,1,25
0335179,47,00,,1,02
0335179,47,00,,1,00
0335179,47,01,,2,06
0335179,47,01,,2,06
0335179,47,06,000000,1,21
0335230,47,13,028000,2,34
0335230,47,04,,1,13
0335230,47,03,,2,11
0335285,01,09,030000,1,35
0335285,01,09,008000,2,24
0335285,01,02,,2,05
0335285,01,01,,1,03
0335753,01,11,040000,1,34
0335753,01,11,035000,2,30
0335753,01,02,,1,09
0335753,01,02,,1,07
0335753,01,00,,1,01
0335883,47,14,014500,2,47
0335890,47,14,030000,2,48
0335890,47,02,,2,09
0335956,48,11,027500,1,41
0335956,48,08,000000,2,38
0335956,48,04,,2,14
0335956,48,02,,1,07
0335956,48,01,,2,04
0335956,48,07,000000,2,29
0335956,01,02,,2,08
0335956,01,01,,1,04
0336006,37,12,000000,1,89
0336006,47,11,000000,2,67
